NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_SABATISTA;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_MACA;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160000440932;2016;2800308;Aracaju;28;SE;29;M;1;3;1;2800308;Aracaju;28;SE;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2800308;Aracaju;28;SE;1;1;1;1;293;297;301;305;597.7;695.6;644.9;772.8;EEEECDBBCADEDEADACDCCBEBADDEDBABEEBDCBBCABADA;DCECBDDADCBBEAAEDCECDACCBDDBCEDCBABBCADBCEDEE;99999BBECCEAABCEBCCCABAEAEEDEDABAEECEBBADADCCBCABD;CAABBDCCBAABEAECDDCAEBDBCEDCACAADEACACEBDBDAD;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;140;140;140;140;80;640;E;G;E;D;2;H;A;B;D;B;A;B;B;B;B;B;A;B;B;B;A;C;B;C;B;C;F;C;5;5;5;5;5;5;5;3;3;3;4;5;5;C;A;A;A;A;A;A;A;A
160000440933;2016;4209102;Joinville;42;SC;18;F;0;1;1;4209102;Joinville;42;SC;2;0;2;1;0;42109213;4209102;Joinville;42;SC;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4209102;Joinville;42;SC;1;1;1;1;292;296;302;306;471.9;606.4;617.1;484.7;DBDDCCACBACDEBCEBEDEBBDACEDBECACACCBDCDEDAEDD;EAECCDBBDDBDACCCCBADACBAADECDAAADCADCADBDDCED;DDECA99999DDBEAEAECECCBEBABADBDAEAAAEABDEBDBBBDAAD;CBCDDEDAABCEDBBDCAABDCEDBEBDADCDCEBDBBCBECCDB;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;140;140;120;140;140;680;D;C;B;B;6;G;A;B;D;C;B;B;A;B;A;B;A;A;C;A;A;D;B;B;B;B;B;D;2;0;5;5;5;5;5;3;5;5;5;5;;A;A;A;B;B;A;A;C;A
160000440934;2016;3170206;Uberlândia;31;MG;17;F;0;3;1;3170206;Uberlândia;31;MG;2;0;2;1;0;31167690;3170206;Uberlândia;31;MG;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3170206;Uberlândia;31;MG;1;1;1;1;292;296;300;304;529.2;575.5;566.6;349.2;BBDCBCADEBDCACDECEEBBDDBEABDCDCADEDBADBACCADD;EEAEDBDBDEDCDCDEDCADABAADBECDCECEDACAEBBBCBEE;EEAEA99999BAEDBEBBAAAECCDABCEDECDEABADDCCCCACAEABB;EDBDEACBDCDBAEAECEBEDACBAAACCBDACBCDADEBCEEBB;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;160;160;160;200;840;E;E;F;F;4;E;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;A;A;;;;;;;;5;5;3;3;0;5;5;;A;A;A;A;B;A;A;A;A
160000440935;2016;3201209;Cachoeiro de Itapemirim;32;ES;35;F;1;3;1;3201209;Cachoeiro de Itapemirim;32;ES;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3201209;Cachoeiro de Itapemirim;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;F;B;3;C;A;C;D;B;A;B;A;B;A;B;A;B;B;B;A;C;B;B;B;C;A;E;5;5;5;5;5;5;5;5;5;5;5;5;5;A;A;B;A;A;A;A;C;A
160008493061;2016;3118601;Contagem;31;MG;19;F;0;1;1;3118601;Contagem;31;MG;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3118601;Contagem;31;MG;1;1;1;1;293;297;300;304;465.8;512.9;576.1;488.2;EDBACDBACEBAACEBCCCDEEACDABDB.CBBACDDBDACADDD;DCEAADAADACACBABABBEDADCABAADEBEEAACEACDBABDC;99999CABCDAADEBEBBAAAEECCADDCBCAEAEDEDDABBCABDDEBE;BBECCAACECCDDBBEADDDCEBABCECDCABDACEADDACACEB;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;80;100;120;40;460;B;B;D;B;6;E;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;B;B;B;B;C;E;5;0;5;5;5;5;5;3;5;5;1;5;;A;A;A;A;A;A;A;B;A
160000440936;2016;3304557;Rio de Janeiro;33;RJ;38;M;2;1;1;3304904;São Gonçalo;33;RJ;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;B;C;B;5;H;A;C;C;B;A;B;B;B;A;B;A;B;C;B;A;D;B;B;B;B;B;E;5;5;5;5;5;5;5;3;5;3;3;5;;A;A;A;A;A;A;A;A;A
160000440937;2016;3550308;São Paulo;35;SP;24;F;;3;1;3550308;São Paulo;35;SP;1;6;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3550308;São Paulo;35;SP;1;1;1;1;291;295;299;303;434.6;580.4;538.3;431.6;BCDDEBDDACABBECEEADCACEABBEBCAEDCBDDEDEABEADC;EEECECDCDEEDDBABAACDDCCCBBCDAEEADABEBBADACDBD;99999CCABCEBDBBDEBAADBBCAEEDDBEECADAABBDCDDEDCAEDE;BAEBACBEBDEEDABACDDCDCEBDACBAAAAECAABDEECCACD;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;80;120;120;100;540;B;D;C;F;3;D;A;B;B;A;A;B;A;B;A;B;A;A;B;B;B;B;A;A;A;C;F;E;5;5;5;5;5;5;5;5;5;5;1;4;5;A;A;A;A;A;A;A;B;A
160000440938;2016;2910057;Dias d'Ávila;29;BA;33;F;1;3;1;2905701;Camaçari;29;BA;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2910057;Dias d'Ávila;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;B;5;B;A;B;D;A;A;B;A;A;A;A;A;A;C;A;A;D;B;B;B;B;H;A;5;5;5;5;5;5;5;5;5;3;3;5;;A;A;A;A;A;A;A;B;C
160000440939;2016;2507507;João Pessoa;25;PB;33;F;1;3;1;2501500;Bananeiras;25;PB;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2507507;João Pessoa;25;PB;1;1;1;1;294;298;302;306;496.1;596.1;627.2;704.3;EACBDAACEBCDCBCECCABADEEDDBEDDBACADDEBBBBADAA;BDCBBDBCDCECDACABEAABADECAECAEEDACEDAACCCECAD;99999CCDBEAEDEADABCBACCEBADABDEADAAADEBDABBDABDAEE;CCECDBBACEBCCDBADBCBDCDDACDBDCEEBEDDADECBCEAA;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;140;140;160;80;680;B;B;F;F;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B;B;G;B;3;3;3;4;1;4;3;5;2;4;1;4;;A;A;A;A;A;A;A;A;A
160000440940;2016;4109401;Guarapuava;41;PR;32;M;1;1;1;4109401;Guarapuava;41;PR;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4109401;Guarapuava;41;PR;1;1;1;1;293;297;299;303;633;637.8;610.7;861.1;EEEEEDEEDABEBADBEADCEACCDEBEBBCDEAADCCCEBACEC;DCEABCAADAEBECAEACECDADEEDDACBDDBBDEDADEEBDEC;CEDEA99999ABEBBCDEDADECDCAADBEACBBEAAADEADCDBCCBAB;DADCCECBDECEDDBADDBCEEABBDAABDBEECDEBECCBAECE;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;120;120;100;580;E;G;D;E;2;K;A;C;D;B;A;B;A;B;A;A;A;B;B;B;B;C;A;B;B;C;D;E;2;5;5;5;5;5;5;1;5;5;1;5;5;A;A;A;A;A;A;A;B;A
160000440941;2016;3205002;Serra;32;ES;18;F;0;3;1;3205309;Vitória;32;ES;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3205002;Serra;32;ES;1;1;1;1;291;295;301;305;653.6;585.9;622.2;395;BCAAECEBCBBCBADCABCEBDBECCDCAABDDBDEBCACCEEEE;ECDDCBBDBEBBDCEEADBDCEAABBAAAEBBDDDADDADAAEEA;EDDDA99999BAAECEBCCEABBABDEAEDABADEBBBBAEEECBBEABB;DCBAEECEEDEEBCDDBAEDCCCBBBCCBDCAAECCCDCACDEAD;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;140;120;140;80;640;F;F;E;E;6;J;A;D;E;B;A;B;B;B;A;B;A;B;C;A;A;E;B;C;B;A;;;;;;;;5;5;3;3;3;5;5;;C;A;A;A;A;B;A;A;A
160000440942;2016;3157807;Santa Luzia;31;MG;23;M;0;1;1;5102504;Cáceres;51;MT;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3157807;Santa Luzia;31;MG;1;1;1;1;292;296;300;304;490.3;501.2;534.3;578.9;EBACCCAEAECBADADABCDEDCBADCAEDDCCAABCBDAEDECC;ABAEBCEDDABDACDDEAC*AAACAEEABDCDEBCCBBBCBDBCD;99999BCBADAADBBAEAAACADBBDDBABCEDAECACDCBCDAEBCEAB;CECAEBDCABDDBBDAEACECBDCDDABCDEDBBEAACDAAACED;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;120;140;160;100;680;D;C;D;F;6;G;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;E;B;C;B;C;F;D;5;2;4;5;5;0;5;2;5;2;5;5;5;A;A;B;A;A;A;A;B;A
160000440943;2016;3127701;Governador Valadares;31;MG;29;M;1;2;1;3127701;Governador Valadares;31;MG;1;9;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3127701;Governador Valadares;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;C;B;3;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;B;A;A;C;A;E;5;5;3;5;0;2;5;2;5;4;1;5;5;A;A;B;A;A;A;A;C;C
160000440944;2016;2928703;Santo Antônio de Jesus;29;BA;15;F;0;2;1;2928703;Santo Antônio de Jesus;29;BA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2928703;Santo Antônio de Jesus;29;BA;1;1;1;1;294;298;301;305;497.5;517.8;502.9;416.2;EEEEEBEECEAEEDEDBEDAEEEBBABAEEDEAEBBCEAAAABEA;CBDCDBACACDCAAADCAEEBBCEBACDDABCAADBAABCDACAB;EDADB99999EAABDBDACBECBCCDCBAAAAABDCABCDBAEAAEDCBA;DBABADCCCCCABEDDBBBBCDDDDCBEEDADADCAAEABABBBD;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;60;80;100;120;480;C;D;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B;A;;;;;;;;5;5;1;5;5;3;5;;A;A;A;A;C;A;A;A;A
